id,display_name,sys_class_name,ci,parent,model_category,model,serial_number,asset_tag,location,stockroom,assigned_to,company,assigned,department,support_group,supported_by,owned_by,managed_by,install_status,substatus,life_cycle_stage,life_cycle_stage_status,purchase_date,order_date,delivery_date,install_date,vendor,justification,lease_id,warranty_expiration,po_number,invoice_number,gl_account,cost,cost_center,checked_in,checked_out,due,due_in,comments,quantity,old_status,old_substatus,active_to,pre_allocated,skip_sync,depreciation,residual,residual_date,depreciation_date,depreciated_amount,salvage_value,retirement_date,request_line,reserved_for,sys_domain,acquisition_method,retired,disposal_reason,beneficiary,resale_price,resold_value,expenditure_type,work_notes,asset_function,sys_id,sys_updated_by,sys_updated_on,sys_created_by,sys_created_on,sys_mod_count,sys_domain_path
1234,Logitech Desktop Optical Wireless Mouse,alm_consumable,NULL,79a9604d3790200044e0bfc8bcbe5d02,218323293743100044e0bfc8bcbe5d61,f9e1344b0a0a0b9100d4568417fde0c0,NULL,NULL,0002c0a93790200044e0bfc8bcbe5df5,NULL,c2826bf03710200044e0bfc8bcbe5d45,81fd65ecac1d55eb42a426568fc87a63,2021-07-22 07:00:00,5d7f17f03710200044e0bfc8bcbe5d43,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2021-04-11 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.0000,91e8bbf43710200044e0bfc8bcbe5daa,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,53aba08d3790200044e0bfc8bcbe5d26,system,2023-09-15 08:09:13,admin,2022-12-05 08:23:35,6,/
1235,Logitech Logitech Desktop Keyboard,alm_consumable,NULL,11a9ec0d3790200044e0bfc8bcbe5deb,218323293743100044e0bfc8bcbe5d61,f9e1b5fa0a0a0b9100041f0a44da0547,NULL,NULL,25b672780a0a0bb30090fae60e51bd31,NULL,0e826bf03710200044e0bfc8bcbe5d45,227cdfb03710200044e0bfc8bcbe5d6b,2021-12-04 08:00:00,5d7f17f03710200044e0bfc8bcbe5d43,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2021-06-07 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19.9900,91e8bbf43710200044e0bfc8bcbe5daa,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,53aba08d3790200044e0bfc8bcbe5d2b,admin,2023-09-14 04:27:59,admin,2022-12-05 08:23:35,5,/
1236,"Samsung SyncMaster 24\ Class BackLight LED""",alm_consumable,NULL,15a9204d3790200044e0bfc8bcbe5d1a,218323293743100044e0bfc8bcbe5d61,f10008893710200044e0bfc8bcbe5d80,NULL,NULL,25b672780a0a0bb30090fae60e51bd31,NULL,8e826bf03710200044e0bfc8bcbe5d46,227cdfb03710200044e0bfc8bcbe5d6b,2023-02-28 07:00:00,5d7f17f03710200044e0bfc8bcbe5d43,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2022-10-05 08:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,457.7600,91e8bbf43710200044e0bfc8bcbe5daa,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,53aba08d3790200044e0bfc8bcbe5d30,admin,2023-09-14 04:27:59,admin,2022-12-05 08:23:35,5,/
1237,Logitech Desktop Optical Wireless Mouse,alm_consumable,NULL,99a9204d3790200044e0bfc8bcbe5d02,218323293743100044e0bfc8bcbe5d61,f9e1344b0a0a0b9100d4568417fde0c0,NULL,NULL,25b672780a0a0bb30090fae60e51bd31,NULL,c6826bf03710200044e0bfc8bcbe5d47,227cdfb03710200044e0bfc8bcbe5d6b,2022-04-08 07:00:00,5d7f17f03710200044e0bfc8bcbe5d43,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2022-01-02 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.0000,91e8bbf43710200044e0bfc8bcbe5daa,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,53aba08d3790200044e0bfc8bcbe5d35,system,2023-09-15 08:09:13,admin,2022-12-05 08:23:35,6,/
1238,Logitech Logitech Desktop Keyboard,alm_consumable,NULL,91a9ec0d3790200044e0bfc8bcbe5de3,218323293743100044e0bfc8bcbe5d61,f9e1b5fa0a0a0b9100041f0a44da0547,NULL,NULL,25b672780a0a0bb30090fae60e51bd31,NULL,c6826bf03710200044e0bfc8bcbe5d54,227cdfb03710200044e0bfc8bcbe5d6b,2020-12-08 08:00:00,5d7f17f03710200044e0bfc8bcbe5d43,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2020-10-31 08:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19.9900,91e8bbf43710200044e0bfc8bcbe5daa,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,53aba08d3790200044e0bfc8bcbe5d3a,admin,2023-09-14 04:27:59,admin,2022-12-05 08:23:35,5,/
1239,"Samsung SyncMaster 24\ Class BackLight LED""",alm_consumable,NULL,55a9204d3790200044e0bfc8bcbe5d16,218323293743100044e0bfc8bcbe5d61,f10008893710200044e0bfc8bcbe5d80,NULL,NULL,25b672780a0a0bb30090fae60e51bd31,NULL,4a826bf03710200044e0bfc8bcbe5d55,227cdfb03710200044e0bfc8bcbe5d6b,2022-08-24 08:00:00,5d7f17f03710200044e0bfc8bcbe5d43,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2022-05-12 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,457.7600,91e8bbf43710200044e0bfc8bcbe5daa,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,53aba08d3790200044e0bfc8bcbe5d3f,admin,2023-09-14 04:27:59,admin,2022-12-05 08:23:35,5,/
1240,Logitech Desktop Optical Wireless Mouse,alm_consumable,NULL,dea9680d3790200044e0bfc8bcbe5d27,218323293743100044e0bfc8bcbe5d61,f9e1344b0a0a0b9100d4568417fde0c0,NULL,NULL,57fd7b993790200044e0bfc8bcbe5d19,NULL,b682abf03710200044e0bfc8bcbe5d2a,df7d53303710200044e0bfc8bcbe5dac,2021-12-24 08:00:00,221db0edc611228401760aec06c9d929,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2021-10-31 08:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.0000,7fb1cc99c0a80a6d30c04574d14c0acf,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,53abe48d3790200044e0bfc8bcbe5d66,system,2023-09-15 08:09:13,admin,2022-12-05 08:23:51,6,/
1241,P1000231 - Lenovo ThinkStation S20,alm_hardware,53fdbc8437201000deeabfc8bcbe5d10,NULL,81feb9c137101000deeabfc8bcbe5dc4,a9a2d0c3c6112276010db16c5ddd3461,L3BB911,P1000231,f90aa2f50a0a0b9100576930575aa596,NULL,46c6f9efa9fe198101ddf5eed9adf6e7,31bea3d53790200044e0bfc8bcbe5dec,2018-02-27 22:43:27,221db0edc611228401760aec06c9d929,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,2017-11-25,NULL,NULL,2018-01-04 22:43:27,aa0a6df8c611227601cd2ed45989e0ac,NULL,NULL,2018-11-25,PO27711,INV0166221,NULL,3665.0000,7fb1cc99c0a80a6d30c04574d14c0acf,NULL,NULL,NULL,NULL,NULL,1,installed,NULL,NULL,0,0,0f21351437b03000158bbfc8bcbe5da8,0.0000,2023-11-08,2018-01-05 22:43:27,304463.8797,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,53c1fa8837f3100044e0bfc8bcbe5d1f,system,2023-11-08 07:55:16,admin,2022-11-07 19:00:09,19,/
1242,P1000171 - Dell Inc. XPS 14z,alm_hardware,6cabe993c611222500bb025775ec8732,NULL,c4d4fe4937101000deeabfc8bcbe5d91,0c43b26cc611227501522de2ba7d82f1,478933-e78-8823,P1000171,f48b21c20a0a0ba70037c842dbb8ffe0,NULL,NULL,e7c1f3d53790200044e0bfc8bcbe5deb,2023-03-10 07:00:00,NULL,NULL,NULL,NULL,5137153cc611227c000bbd1bd8cd2007,1,NULL,NULL,NULL,NULL,NULL,NULL,2022-11-21 08:00:00,b7e7d7d8c0a8016900a5d7f291acce5c,NULL,NULL,2017-10-13,P28833,I38911,NULL,1599.9900,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,b723db0737303000158bbfc8bcbe5d55,114671.0700,2023-11-08,2022-11-22 08:00:00,18245.4819,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,53c1fa8837f3100044e0bfc8bcbe5d32,system,2023-11-08 07:55:16,admin,2022-11-07 19:00:10,26,/
1243,"P1000004 - Apple MacBook Pro 15\"",alm_hardware""",81f5c6bec0a8018b7bca7d8ff144ca4b,NULL,81feb9c137101000deeabfc8bcbe5dc4,d3bb6a2eac10019b4fa294baf5775f21,W89407AC7XB,P1000004,f90735e70a0a0b9100de208fbc63907d,a2aa2b3f3763100044e0bfc8bcbe5de2,NULL,31bea3d53790200044e0bfc8bcbe5dec,2023-01-03 07:00:00,NULL,NULL,NULL,NULL,NULL,6,available,NULL,NULL,NULL,NULL,NULL,2022-08-21 07:00:00,b7e9e843c0a80169009a5a485bb2a2b5,NULL,NULL,NULL,NULL,NULL,NULL,1799.9900,NULL,NULL,NULL,NULL,NULL,NULL,1,in_stock,available,NULL,0,0,0f21351437b03000158bbfc8bcbe5da8,113253.9300,2023-11-08,2022-08-22 07:00:00,36277.2948,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,53c1fa8837f3100044e0bfc8bcbe5d3a,system,2023-11-08 07:55:16,admin,2022-11-07 19:00:10,19,/
1244,P1000077 - Asus G Series,alm_hardware,82072f4ec0a8018b6e9538ad96ec6a85,NULL,81feb9c137101000deeabfc8bcbe5dc4,f8fa15df0a0a0b9100a14bd778fb212a,AEX5635Z56001AC,P1000077,f90735e70a0a0b9100de208fbc63907d,eaaa2b3f3763100044e0bfc8bcbe5de3,NULL,31bea3d53790200044e0bfc8bcbe5dec,2023-02-10 07:00:00,NULL,NULL,NULL,NULL,NULL,6,available,NULL,NULL,NULL,NULL,NULL,2022-08-22 07:00:00,a4bfed3737e3100044e0bfc8bcbe5dbe,NULL,NULL,NULL,NULL,NULL,NULL,839.9900,NULL,NULL,NULL,NULL,NULL,NULL,1,in_stock,available,NULL,0,0,0f21351437b03000158bbfc8bcbe5da8,52889.7200,2023-11-08,2022-08-23 07:00:00,16891.0752,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,53c1fa8837f3100044e0bfc8bcbe5d5b,system,2023-11-08 07:55:16,admin,2022-11-07 19:00:10,23,/
1245,"P1000718 - Apple MacBook Air 13\"",alm_hardware""",50a9280d3790200044e0bfc8bcbe5ddc,NULL,81feb9c137101000deeabfc8bcbe5dc4,c402054f1b1310002502fbcd2c0713f7,USH-856-E34720-EO,P1000718,5d000ca93790200044e0bfc8bcbe5d8c,NULL,f282abf03710200044e0bfc8bcbe5d36,81fca4cbac1d55eb355b4b6db0e3c80f,2022-01-09 07:00:00,221db0edc611228401760aec06c9d929,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,2021-06-21,2021-06-06 07:00:00,2021-07-01 07:00:00,2021-08-13 07:00:00,b7e9e843c0a80169009a5a485bb2a2b5,NULL,NULL,2024-08-12,PO100006,NULL,NULL,1599.9900,7fb1cc99c0a80a6d30c04574d14c0acf,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,0f21351437b03000158bbfc8bcbe5da8,73519.0100,2023-11-08,2021-08-14 07:00:00,59397.5419,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,54a9280d3790200044e0bfc8bcbe5ddb,system,2023-11-08 07:55:16,admin,2022-12-05 08:13:00,18,/
1246,"P1000546 - Apple MacBook Pro 15\"",alm_hardware""",50a96c0d3790200044e0bfc8bcbe5def,NULL,81feb9c137101000deeabfc8bcbe5dc4,d501454f1b1310002502fbcd2c071334,CUF-597-G55392-CI,P1000546,25b3d04b0a0a0bb300176b546c22db27,NULL,a6826bf03710200044e0bfc8bcbe5dd4,227cdfb03710200044e0bfc8bcbe5d6b,2021-08-24 07:00:00,221f79b7c6112284005d646b76ab978c,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,2021-02-18,2021-02-03 07:00:00,2021-02-28 07:00:00,2021-06-07 07:00:00,b7e9e843c0a80169009a5a485bb2a2b5,NULL,NULL,2024-06-06,PO100005,NULL,NULL,1799.9900,d9d0a971c0a80a641c20b13d99a48576,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,0f21351437b03000158bbfc8bcbe5da8,77222.3100,2023-11-08,2021-06-08 07:00:00,72308.9148,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,54a96c0d3790200044e0bfc8bcbe5dee,system,2023-11-08 07:55:16,admin,2022-12-05 08:14:22,18,/
1247,Logitech Desktop Optical Wireless Mouse,alm_consumable,NULL,93a9e80d3790200044e0bfc8bcbe5d0a,218323293743100044e0bfc8bcbe5d61,f9e1344b0a0a0b9100d4568417fde0c0,NULL,NULL,24018ca93790200044e0bfc8bcbe5d32,NULL,f5826bf03710200044e0bfc8bcbe5d23,4b7d13f03710200044e0bfc8bcbe5db6,2021-04-19 07:00:00,5d7f17f03710200044e0bfc8bcbe5d43,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2021-02-14 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.0000,91e8bbf43710200044e0bfc8bcbe5daa,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,54ab288d3790200044e0bfc8bcbe5d24,system,2023-09-15 08:09:13,admin,2022-12-05 08:23:55,6,/
1248,Logitech Logitech Desktop Keyboard,alm_consumable,NULL,daa9a80d3790200044e0bfc8bcbe5dcd,218323293743100044e0bfc8bcbe5d61,f9e1b5fa0a0a0b9100041f0a44da0547,NULL,NULL,24018ca93790200044e0bfc8bcbe5d32,NULL,31826bf03710200044e0bfc8bcbe5d24,4b7d13f03710200044e0bfc8bcbe5db6,2021-05-13 07:00:00,5d7f17f03710200044e0bfc8bcbe5d43,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2020-12-30 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19.9900,91e8bbf43710200044e0bfc8bcbe5daa,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,54ab288d3790200044e0bfc8bcbe5d29,admin,2023-09-14 04:27:59,admin,2022-12-05 08:23:55,5,/
1249,"Samsung SyncMaster 24\ Class BackLight LED""",alm_consumable,NULL,d5a9e80d3790200044e0bfc8bcbe5d74,218323293743100044e0bfc8bcbe5d61,f10008893710200044e0bfc8bcbe5d80,NULL,NULL,24018ca93790200044e0bfc8bcbe5d32,NULL,b1826bf03710200044e0bfc8bcbe5d25,4b7d13f03710200044e0bfc8bcbe5db6,2021-08-28 08:00:00,5d7f17f03710200044e0bfc8bcbe5d43,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2021-07-13 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,457.7600,91e8bbf43710200044e0bfc8bcbe5daa,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,54ab288d3790200044e0bfc8bcbe5d2e,admin,2023-09-14 04:27:59,admin,2022-12-05 08:23:55,5,/
1250,Logitech Desktop Optical Wireless Mouse,alm_consumable,NULL,9ea9a80d3790200044e0bfc8bcbe5dc1,218323293743100044e0bfc8bcbe5d61,f9e1344b0a0a0b9100d4568417fde0c0,NULL,NULL,24018ca93790200044e0bfc8bcbe5d32,NULL,f9826bf03710200044e0bfc8bcbe5d25,4b7d13f03710200044e0bfc8bcbe5db6,2021-03-09 07:00:00,5d7f17f03710200044e0bfc8bcbe5d43,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2020-12-19 08:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.0000,91e8bbf43710200044e0bfc8bcbe5daa,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,54ab288d3790200044e0bfc8bcbe5d33,system,2023-09-15 08:09:13,admin,2022-12-05 08:23:55,6,/
1251,Logitech Logitech Desktop Keyboard,alm_consumable,NULL,41a92c0d3790200044e0bfc8bcbe5d32,218323293743100044e0bfc8bcbe5d61,f9e1b5fa0a0a0b9100041f0a44da0547,NULL,NULL,8226baa4ac1d55eb40eb653c02649519,NULL,35826bf03710200044e0bfc8bcbe5d26,81fbfe03ac1d55eb286d832de58ae1fd,2022-06-11 07:00:00,5d7f17f03710200044e0bfc8bcbe5d43,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2022-03-07 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19.9900,91e8bbf43710200044e0bfc8bcbe5daa,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,54ab288d3790200044e0bfc8bcbe5d38,admin,2023-09-14 04:27:59,admin,2022-12-05 08:23:55,5,/
1252,"Samsung SyncMaster 24\ Class BackLight LED""",alm_consumable,NULL,31a92c0d3790200044e0bfc8bcbe5d8e,218323293743100044e0bfc8bcbe5d61,f10008893710200044e0bfc8bcbe5d80,NULL,NULL,8226baa4ac1d55eb40eb653c02649519,NULL,b5826bf03710200044e0bfc8bcbe5d27,81fbfe03ac1d55eb286d832de58ae1fd,2022-08-21 07:00:00,5d7f17f03710200044e0bfc8bcbe5d43,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2022-06-03 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,457.7600,91e8bbf43710200044e0bfc8bcbe5daa,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,54ab288d3790200044e0bfc8bcbe5d3d,admin,2023-09-14 04:27:59,admin,2022-12-05 08:23:55,5,/
1253,P1000327 - Dell Inc. PowerEdge T110 II,alm_hardware,51a9204d3790200044e0bfc8bcbe5d17,NULL,81feb9c137101000deeabfc8bcbe5dc4,46ca8dd4a9fe198101022eb0dc67b16f,BMS-255-L52538-ET,P1000327,25b672780a0a0bb30090fae60e51bd31,NULL,4a826bf03710200044e0bfc8bcbe5d55,227cdfb03710200044e0bfc8bcbe5d6b,2022-08-24 08:00:00,5d7f17f03710200044e0bfc8bcbe5d43,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,2022-02-18,2022-02-08 07:00:00,2022-03-03 07:00:00,2022-05-12 07:00:00,b7e7d7d8c0a8016900a5d7f291acce5c,NULL,NULL,2025-05-11,PO100009,NULL,NULL,695.0000,91e8bbf43710200044e0bfc8bcbe5daa,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,0f21351437b03000158bbfc8bcbe5da8,40535.3400,2023-11-08,2022-05-13 07:00:00,17200.6481,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,55a9204d3790200044e0bfc8bcbe5d16,system,2023-11-08 07:55:16,admin,2022-12-05 08:14:43,18,/
1254,P1000420 - Lenovo ThinkStation D20,alm_hardware,51a9e40d3790200044e0bfc8bcbe5dcf,NULL,81feb9c137101000deeabfc8bcbe5dc4,0c43b4bec611227501522de2c6a50cff,VWB-416-O60217-QN,P1000420,43fd7b593790200044e0bfc8bcbe5d80,NULL,86826bf03710200044e0bfc8bcbe5d8b,df7d53303710200044e0bfc8bcbe5dac,2021-12-04 08:00:00,a581ab703710200044e0bfc8bcbe5de8,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,2021-02-18,2021-02-06 07:00:00,2021-02-26 07:00:00,2021-07-08 07:00:00,aa0a6df8c611227601cd2ed45989e0ac,NULL,NULL,2024-07-07,PO100005,NULL,NULL,9344.0000,d9d01546c0a80a6403e18b82250c80a1,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,0f21351437b03000158bbfc8bcbe5da8,414050.0200,2023-11-08,2021-07-09 07:00:00,362187.4949,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,55a9e40d3790200044e0bfc8bcbe5dce,system,2023-11-08 07:55:16,admin,2022-12-05 08:12:31,18,/
1255,Logitech Desktop Optical Wireless Mouse,alm_consumable,NULL,49a9e80d3790200044e0bfc8bcbe5d6c,218323293743100044e0bfc8bcbe5d61,f9e1344b0a0a0b9100d4568417fde0c0,NULL,NULL,8225b668ac1d55eb679878e192fca315,NULL,4a826bf03710200044e0bfc8bcbe5d64,a66b1fb03710200044e0bfc8bcbe5d08,2021-12-19 08:00:00,5d7f17f03710200044e0bfc8bcbe5d43,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2021-07-04 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.0000,91e8bbf43710200044e0bfc8bcbe5daa,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,55ab688d3790200044e0bfc8bcbe5d8a,system,2023-09-15 08:09:13,admin,2022-12-05 08:24:00,6,/
1256,Logitech Logitech Desktop Keyboard,alm_consumable,NULL,72a96c0d3790200044e0bfc8bcbe5d19,218323293743100044e0bfc8bcbe5d61,f9e1b5fa0a0a0b9100041f0a44da0547,NULL,NULL,8225b668ac1d55eb679878e192fca315,NULL,82826bf03710200044e0bfc8bcbe5d65,a66b1fb03710200044e0bfc8bcbe5d08,2022-12-24 08:00:00,5d7f17f03710200044e0bfc8bcbe5d43,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2022-10-27 08:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19.9900,91e8bbf43710200044e0bfc8bcbe5daa,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,55ab688d3790200044e0bfc8bcbe5d8f,admin,2023-09-14 04:28:00,admin,2022-12-05 08:24:00,5,/
1257,"Samsung SyncMaster 24\ Class BackLight LED""",alm_consumable,NULL,52a92c0d3790200044e0bfc8bcbe5dc9,218323293743100044e0bfc8bcbe5d61,f10008893710200044e0bfc8bcbe5d80,NULL,NULL,8225b668ac1d55eb679878e192fca315,NULL,06826bf03710200044e0bfc8bcbe5d66,a66b1fb03710200044e0bfc8bcbe5d08,2022-11-04 08:00:00,5d7f17f03710200044e0bfc8bcbe5d43,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2022-08-30 08:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,457.7600,91e8bbf43710200044e0bfc8bcbe5daa,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,55ab688d3790200044e0bfc8bcbe5d94,admin,2023-09-14 04:28:00,admin,2022-12-05 08:24:00,5,/
1258,Logitech Desktop Optical Wireless Mouse,alm_consumable,NULL,bda9e80d3790200044e0bfc8bcbe5d97,218323293743100044e0bfc8bcbe5d61,f9e1344b0a0a0b9100d4568417fde0c0,NULL,NULL,8225b668ac1d55eb679878e192fca315,NULL,4e826bf03710200044e0bfc8bcbe5d66,a66b1fb03710200044e0bfc8bcbe5d08,2021-11-06 08:00:00,5d7f17f03710200044e0bfc8bcbe5d43,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2021-08-01 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.0000,91e8bbf43710200044e0bfc8bcbe5daa,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,55ab688d3790200044e0bfc8bcbe5d99,system,2023-09-15 08:09:13,admin,2022-12-05 08:24:00,6,/
1259,Logitech Logitech Desktop Keyboard,alm_consumable,NULL,0ea9e80d3790200044e0bfc8bcbe5d9f,218323293743100044e0bfc8bcbe5d61,f9e1b5fa0a0a0b9100041f0a44da0547,NULL,NULL,8225b668ac1d55eb679878e192fca315,NULL,86826bf03710200044e0bfc8bcbe5d67,a66b1fb03710200044e0bfc8bcbe5d08,2022-01-29 07:00:00,5d7f17f03710200044e0bfc8bcbe5d43,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2021-08-17 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19.9900,91e8bbf43710200044e0bfc8bcbe5daa,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,55ab688d3790200044e0bfc8bcbe5d9e,admin,2023-09-14 04:28:00,admin,2022-12-05 08:24:00,5,/
